apartment_id,apartment_name,apartment_address,school_count
4155,삼우캐슬,서울특별시 마포구 성산동 646-2,12
1615,삼익4단지아파트,서울특별시 노원구 공릉동 714,12
464,삼익플라주(81-10),서울특별시 양천구 신월동 81-10,12
1116,삼전솔하임3차,서울특별시 성북구 하월곡동 88-510,12
3798,삼호2,서울특별시 서초구 방배동 758-4,12
3839,삼호3,서울특별시 서초구 방배동 757-3,12
3590,상기,서울특별시 성동구 금호동2가 500-7,12
2575,상지리츠빌(73-2),서울특별시 서초구 반포동 73-2,12
1900,상진지오밸리가동,서울특별시 양천구 목동 743-19,12
1866,상진지오밸리나동,서울특별시 양천구 목동 743-20,12
846,새진3차,서울특별시 관악구 봉천동 1618-27,12
2808,서울숲삼부아파트,서울특별시 성동구 행당동 147,12
1663,서일이츠뷰,서울특별시 노원구 공릉동 371-11,12
809,선경,서울특별시 관악구 봉천동 1697,12
2534,선덕빌라트아파트,서울특별시 도봉구 방학동 519-1,12
598,설악솔내음,서울특별시 금천구 독산동 1138,12
1115,성북힐스테이트(101동),서울특별시 성북구 하월곡동 88-64,12
1127,성북힐스테이트(102동),서울특별시 성북구 하월곡동 88-957,12
2096,성삼하이츠,서울특별시 구로구 구로동 1275,12
2989,성암,서울특별시 서대문구 북가좌동 3-33,12
1245,성옥,서울특별시 강서구 방화동 583-23,12
654,성웅,서울특별시 금천구 독산동 888-18,12
1290,성원(1115-1),서울특별시 영등포구 대림동 1115-1,12
3630,성원상떼빌,서울특별시 도봉구 창동 743-15,12
3392,성재세인트,서울특별시 양천구 신정동 976-3,12
2065,성호메이플라워멤버스빌,서울특별시 구로구 구로동 104-9,12
1067,세림,서울특별시 성동구 마장동 784,12
3773,세양아르비채102동,서울특별시 서초구 방배동 425-1,12
490,세제뉴타운,서울특별시 양천구 신월동 529-2,12
1839,세종그랑시아,서울특별시 양천구 목동 722-5,12
650,세진웰빙101,서울특별시 금천구 독산동 992-42,12
3274,소망,서울특별시 은평구 역촌동 63-2,12
1042,송림아마레스아파트,서울특별시 종로구 명륜1가 2-12,12
3538,송파파인타운7단지,서울특별시 송파구 장지동 844,12
697,수정,서울특별시 동작구 상도동 466,12
2045,순영웰라이빌1차,서울특별시 구로구 구로동 106-10,12
2052,순영웰라이빌2차,서울특별시 구로구 구로동 97-2,12
4561,스카이써밋아파트,서울특별시 강남구 대치동 915-13,12
1625,시영3차(라이프)아파트,서울특별시 노원구 공릉동 715,12
3891,신구하이텍빌리지,서울특별시 서초구 방배동 865-24,12
4363,신길레전드힐스,서울특별시 영등포구 신길동 261-22,12
1639,신대림아파트,서울특별시 노원구 공릉동 379-9,12
1643,신도1차아파트,서울특별시 노원구 공릉동 748,12
1223,신동아,서울특별시 강서구 방화동 796,12
2515,신라샤르망,서울특별시 도봉구 쌍문동 600,12
4390,신림동쌍용아파트,서울특별시 관악구 신림동 1686,12
828,신봉,서울특별시 관악구 봉천동 1705,12
802,신부,서울특별시 관악구 봉천동 457-146,12
4615,신성,서울특별시 강동구 성내동 423-15,12
845,신성새실마을101동,서울특별시 관악구 봉천동 1605-1,12
797,신성새실마을103동,서울특별시 관악구 봉천동 1605-40,12
1999,신세계4차,서울특별시 강서구 내발산동 665-6,12
252,신안3,서울특별시 중랑구 묵동 384,12
2899,신원,서울특별시 중랑구 망우동 573,12
3106,신원빌라트,서울특별시 광진구 구의동 590,12
422,신월동금용,서울특별시 양천구 신월동 533-1,12
487,신월휘버스,서울특별시 양천구 신월동 1024,12
4622,신이모닝빌,서울특별시 강동구 성내동 413-6,12
3357,신호,서울특별시 양천구 신정동 948-24,12
4613,신호빌라트,서울특별시 강동구 성내동 452-3,12
3383,심미,서울특별시 양천구 신정동 916-15,12
3781,쌍용예가클래식,서울특별시 서초구 방배동 776-3,12
3268,아이언,서울특별시 은평구 역촌동 17-51,12
3328,아이파크,서울특별시 양천구 신정동 1296,12
2800,아인하우스,서울특별시 용산구 효창동 5-42,12
3103,아크로리버,서울특별시 광진구 구의동 589-10,12
4016,안암,서울특별시 성북구 안암동4가 23-3,12
222,안암골벽산,서울특별시 동대문구 제기동 153,12
3469,양우,서울특별시 구로구 고척동 328,12
4091,에덴,서울특별시 은평구 불광동 329-11,12
823,에메랄드103동,서울특별시 관악구 봉천동 41-265,12
3407,에버그린3동(980-6),서울특별시 양천구 신정동 980-6,12
917,에스엠해그린,서울특별시 강동구 명일동 357,12
2557,에이아이디차관주택,서울특별시 서초구 반포동 968,12
1877,엘리온,서울특별시 양천구 목동 803-2,12
1947,염창2차보람,서울특별시 강서구 염창동 271-5,12
1938,염창2차보람,서울특별시 강서구 염창동 271-4,12
2908,예성그린캐슬2차,서울특별시 중랑구 망우동 401-21,12
3269,예승,서울특별시 은평구 역촌동 50-45,12
2774,용명브릿지아파트,서울특별시 강동구 천호동 28,12
537,용민홈타워빌,서울특별시 양천구 신월동 986-8,12
1822,우당,서울특별시 양천구 목동 808-9,12
2683,우민-늘푸른아파트,서울특별시 송파구 가락동 177-8,12
4103,우성,서울특별시 은평구 응암동 694-1,12
3013,우성2차,서울특별시 동작구 신대방동 565-21,12
3531,우성7,서울특별시 강남구 일원동 615,12
2528,우암쎈스뷰아파트,서울특별시 도봉구 방학동 713-12,12
1957,우장산힐스테이트,서울특별시 강서구 내발산동 657,12
2433,우정아파트,서울특별시 중랑구 상봉동 496,12
2144,우진체리쉬,서울특별시 구로구 구로동 97-10,12
3847,우평,서울특별시 서초구 방배동 865-19,12
3047,울트라멤버스,서울특별시 강남구 도곡동 162-4,12
2802,울트라멤버스,서울특별시 용산구 효창동 5-127,12
455,원능한빛,서울특별시 양천구 신월동 1016,12
3956,월드,서울특별시 송파구 석촌동 297-28,12
1234,"월드메르디앙201동,202동",서울특별시 강서구 방화동 879,12
458,유림,서울특별시 양천구 신월동 604-6,12
550,은일로즈힐,서울특별시 양천구 신월동 1003-4,12
3400,은행,서울특별시 양천구 신정동 980-5,12
648,을미월드힐,서울특별시 금천구 독산동 958,12
2344,이너스내안애,서울특별시 동작구 사당동 1156,12
2339,이수자이,서울특별시 동작구 사당동 147-29,12
2356,이수프라자,서울특별시 동작구 사당동 138-3,12
2532,이에스에이아파트3,서울특별시 도봉구 방학동 716-1,12
3399,이지라이프,서울특별시 양천구 신정동 929-25,12
31,일우,서울특별시 종로구 창신동 602,12
1660,임성아파트,서울특별시 노원구 공릉동 389-13,12
3279,자선메르시안(162-20),서울특별시 은평구 증산동 162-20,12
3287,자선메르시안(162-21),서울특별시 은평구 증산동 162-21,12
2558,장원빌라트,서울특별시 서초구 반포동 111-1,12
3372,정은스카이빌3차,서울특별시 양천구 신정동 1192-1,12
4073,정진아트리움,서울특별시 노원구 중계동 137-39,12
2942,주공4단지,서울특별시 강북구 번동 234,12
2705,주성드림아파트,서울특별시 송파구 가락동 177-7,12
4641,중명,서울특별시 강동구 성내동 434-4,12
1611,중앙드림빌,서울특별시 성북구 종암동 33-45,12
3554,중앙하이츠,서울특별시 강동구 암사동 493-14,12
3639,중흥에스클래스,서울특별시 도봉구 창동 665-21,12
2850,진성그린건설테라스아파트,서울특별시 중랑구 면목동 173-21,12
1637,참다움아파트,서울특별시 노원구 공릉동 395-6,12
4302,천우네오젠(790-3),서울특별시 강서구 화곡동 790-3,12
4099,청나아파트,서울특별시 은평구 불광동 330-14,12
1243,청성,서울특별시 강서구 방화동 866,12
1220,청솔,서울특별시 강서구 방화동 832,12
2986,청솔하이츠1동,서울특별시 서대문구 북가좌동 304-10,12
525,청송그린힐,서울특별시 양천구 신월동 981-4,12
481,청정,서울특별시 양천구 신월동 602-3,12
614,청호센트레빌,서울특별시 금천구 독산동 887-5,12
2993,충우팰리스1,서울특별시 서대문구 북가좌동 325-18,12
2992,충우팰리스2,서울특별시 서대문구 북가좌동 325-43,12
3004,캐릭터그린빌,서울특별시 동작구 신대방동 395-73,12
1692,캐슬아파트(18-10),서울특별시 은평구 구산동 18-10,12
2079,케어빌(98-8),서울특별시 구로구 구로동 98-8,12
2102,코원,서울특별시 구로구 구로동 97-8,12
814,태승,서울특별시 관악구 봉천동 24-14,12
1690,태영홈아파트,서울특별시 은평구 구산동 26-25,12
1987,태청,서울특별시 강서구 내발산동 671-3,12
1897,태청,서울특별시 양천구 목동 624-5,12
4412,태흥,서울특별시 관악구 신림동 1698,12
1513,트윈팰리스(101동),서울특별시 송파구 문정동 112,12
1508,트윈팰리스(102동),서울특별시 송파구 문정동 112-19,12
4634,파크뷰진도맨션,서울특별시 강동구 성내동 452-2,12
2574,팔라디오,서울특별시 서초구 반포동 551,12
4359,포레나 신길,서울특별시 영등포구 신길동 4937,12
796,푸르빌3차,서울특별시 관악구 봉천동 1608-23,12
3245,푸른솔,서울특별시 은평구 역촌동 19-4,12
636,푸른터,서울특별시 금천구 독산동 957,12
4578,풍림아이원1차101동(910-3),서울특별시 강남구 대치동 910-3,12
4556,풍림아이원아파트,서울특별시 강남구 대치동 910-4,12
1641,풍림아파트B,서울특별시 노원구 공릉동 727,12
742,프라비다2,서울특별시 관악구 봉천동 867-12,12
4354,프리가,서울특별시 영등포구 신길동 65-21,12
2026,하나세인스톤2차,서울특별시 구로구 구로동 97-4,12
1657,하늘공원아파트(102동),서울특별시 노원구 공릉동 222-4,12
1668,하늘공원아파트(103동),서울특별시 노원구 공릉동 222-15,12
3632,하우니티,서울특별시 도봉구 창동 661-10,12
773,하이캐슬,서울특별시 관악구 봉천동 1718-6,12
728,한국개나리,서울특별시 동작구 대방동 504,12
1109,한솔e(A동),서울특별시 중랑구 중화동 19-16,12
1107,한솔e(B동),서울특별시 중랑구 중화동 19-3,12
4608,한솔브리즈,서울특별시 강동구 성내동 594,12
4021,한신4차,서울특별시 노원구 상계동 995,12
2565,한신서래,서울특별시 서초구 반포동 70-1,12
3803,한신휴플러스,서울특별시 서초구 방배동 3000-1,12
3137,한신휴플러스그린파크,서울특별시 동대문구 답십리동 1001,12
1105,한영(101),서울특별시 중랑구 중화동 274-51,12
1889,한일,서울특별시 양천구 목동 743-21,12
3856,한진로즈힐,서울특별시 서초구 방배동 3276,12
376,함성참좋은,서울특별시 마포구 서교동 247-72,12
2906,해오름101동,서울특별시 중랑구 망우동 508-14,12
3441,해태골든팰리스,서울특별시 강서구 등촌동 510-7,12
3476,해피그린(171-31),서울특별시 구로구 고척동 171-31,12
2809,행당두산위브,서울특별시 성동구 행당동 375,12
3335,현대,서울특별시 양천구 신정동 1252,12
2328,현대,서울특별시 동작구 사당동 169-32,12
2035,현대,서울특별시 구로구 구로동 74-30,12
2696,현대(5차),서울특별시 송파구 가락동 161-2,12
1282,현대1,서울특별시 영등포구 대림동 785-1,12
3109,현대13차폴라트리움,서울특별시 광진구 구의동 199-23,12
1278,현대2,서울특별시 영등포구 대림동 785,12
4032,현대2차,서울특별시 노원구 상계동 1078,12
3533,현대4,서울특별시 강남구 일원동 614,12
1649,현대성우아파트,서울특별시 노원구 공릉동 741,12
2801,현대아트빌,서울특별시 용산구 효창동 5-11,12
3046,현대오티움,서울특별시 강남구 도곡동 192-2,12
2843,형진,서울특별시 중랑구 면목동 1512,12
1144,회림,서울특별시 은평구 신사동 39-2,12
2791,효창PALACEVILLE,서울특별시 용산구 청파동3가 132-13,12
2792,효창드림빌,서울특별시 용산구 효창동 5-47,12
2795,효창맨션,서울특별시 용산구 효창동 5-495,12
2794,효창아트빌2차,서울특별시 용산구 효창동 5-158,12
595,힐탑,서울특별시 금천구 독산동 894-20,12
618,힐탑아파트3차(894-3),서울특별시 금천구 독산동 894-3,12
632,힐탑아파트4차(894-5),서울특별시 금천구 독산동 894-5,12
2997,(91-511),서울특별시 마포구 신수동 91-511,11
2893,EGSoulLeader,서울특별시 중랑구 망우동 506-8,11
4053,LIG건영,서울특별시 노원구 중계동 586,11
482,NEWSK아파트,서울특별시 양천구 신월동 45-1,11
3387,SM엘루이아파트,서울특별시 양천구 신정동 1014-5,11
2765,SM이로빌아파트,서울특별시 강동구 천호동 52-3,11
257,SM해그린,서울특별시 중랑구 묵동 390,11
2675,가락한일유앤아이,서울특별시 송파구 가락동 142-1,11
953,강동렘브란트,서울특별시 강동구 길동 457-1,11
1913,강변한솔솔파크,서울특별시 강서구 염창동 300,11
3097,강변힐하우스,서울특별시 광진구 구의동 596-1,11
2895,개나리,서울특별시 중랑구 망우동 213-3,11
3473,개봉청구,서울특별시 구로구 고척동 269-1,11
1235,개화산경남아너스빌,서울특별시 강서구 방화동 887,11
3358,건영,서울특별시 양천구 신정동 890-13,11
1823,건영,서울특별시 양천구 목동 928,11
2234,경남아너스빌,서울특별시 구로구 오류동 344,11
2465,경남아너스빌(1356-0),서울특별시 강북구 미아동 1356,11
821,경원로얄시티,서울특별시 관악구 봉천동 148-139,11
3468,고척LIG리가2차,서울특별시 구로구 고척동 340-1,11
2100,골드마인(가동),서울특별시 구로구 구로동 317-8,11
2169,골드마인(나동),서울특별시 구로구 구로동 317-213,11
4152,골든빌(210-10),서울특별시 마포구 성산동 210-10,11
1638,공릉동한보에센시티아파트,서울특별시 노원구 공릉동 743,11
777,관악미래가,서울특별시 관악구 봉천동 148-129,11
752,관악파크푸르지오,서울특별시 관악구 봉천동 1728,11
740,관악푸르지오,서울특별시 관악구 봉천동 1717,11
2341,관악푸르지오102동,서울특별시 동작구 사당동 1152,11
378,광남벨라스2차,서울특별시 마포구 서교동 458-22,11
2763,광남벨라스2차아파트,서울특별시 강동구 천호동 53-6,11
4592,광명아파트,서울특별시 송파구 방이동 120-2,11
4378,광산로얄,서울특별시 영등포구 신길동 166-45,11
2830,광장힐스테이트,서울특별시 광진구 광장동 582,11
1595,구현대,서울특별시 성북구 돈암동 624,11
2569,궁전,서울특별시 서초구 반포동 65-1,11
2572,그랑빌,서울특별시 서초구 반포동 110-6,11
2701,그랜드,서울특별시 송파구 가락동 93-4,11
506,근상아트프리즘,서울특별시 양천구 신월동 45-2,11
4285,근상프리즘(955-9),서울특별시 강서구 화곡동 955-9,11
2758,금성타운,서울특별시 강동구 천호동 49-16,11
1851,금호아파트(768),서울특별시 양천구 목동 768-5,11
254,금호어울림,서울특별시 중랑구 묵동 386,11
3543,금호어울림,서울특별시 송파구 거여동 593,11
1910,금호타운,서울특별시 강서구 염창동 240-32,11
1590,길음역금호어울림센터힐,서울특별시 성북구 돈암동 643,11
2230,길훈,서울특별시 구로구 오류동 150-42,11
3382,길훈로즈빌,서울특별시 양천구 신정동 1297,11
1117,꿈의숲푸르지오,서울특별시 성북구 하월곡동 228,11
2597,끄레메빌,서울특별시 서초구 반포동 612-30,11
761,낙성대현대홈타운,서울특별시 관악구 봉천동 1713,11
2347,남성골든빌A동B동,서울특별시 동작구 사당동 212-3,11
4121,남청파인힐,서울특별시 은평구 응암동 742-3,11
3118,노블리스아파트,서울특별시 광진구 구의동 57-4,11
3256,뉴캐슬,서울특별시 은평구 역촌동 63-16,11
3016,뉴홍현,서울특별시 동작구 신대방동 344-179,11
2064,뉴홍현솔레디움,서울특별시 구로구 구로동 1270,11
4424,늘푸른,서울특별시 관악구 신림동 610-265,11
2752,다성씨티아파트,서울특별시 강동구 천호동 53-9,11
4623,다성이즈빌아파트,서울특별시 강동구 성내동 434-13,11
984,다성이즈빌아파트,서울특별시 강동구 길동 324-6,11
2120,다울숲,서울특별시 구로구 구로동 1286,11
1143,다원그린,서울특별시 은평구 신사동 39-11,11
1225,대림e-편한세상,서울특별시 강서구 방화동 874,11
2135,대림역와이즈플레이스,서울특별시 구로구 구로동 98-4,11
2751,대명사이버아파트,서울특별시 강동구 천호동 49-8,11
2894,대보,서울특별시 중랑구 망우동 236-7,11
278,대성웰빙,서울특별시 중랑구 묵동 172-3,11
2338,대성유니드,서울특별시 동작구 사당동 1155,11
3329,대성유니드2차,서울특별시 양천구 신정동 1198-3,11
1647,대아아파트1차,서울특별시 노원구 공릉동 740,11
3650,대양,서울특별시 은평구 갈현동 281-208,11
779,더갤러리테라스,서울특별시 관악구 봉천동 100-20,11
162,더샵스타시티,서울특별시 광진구 자양동 227-7,11
2577,덕동반포빌라트,서울특별시 서초구 반포동 79-1,11
504,덕수펠리체(45),서울특별시 양천구 신월동 45-3,11
3116,데쟈뷰아파트,서울특별시 광진구 구의동 45-11,11
804,도영힐,서울특별시 관악구 봉천동 934-4,11
617,독산동아아파트,서울특별시 금천구 독산동 183-1,11
3860,동광빌라트,서울특별시 서초구 방배동 791-10,11
4642,동남1,서울특별시 강동구 성내동 446-11,11
1891,동도(729-5),서울특별시 양천구 목동 729-5,11
3386,동림,서울특별시 양천구 신정동 1019-4,11
1737,동명베스트(84-21),서울특별시 은평구 대조동 84-21,11
1526,동부브리앙뜨1,서울특별시 송파구 문정동 74,11
3786,동부센트레빌,서울특별시 서초구 방배동 3275,11
977,동서울오네뜨,서울특별시 강동구 길동 339-1,11
2717,동성아파트(102동),서울특별시 송파구 가락동 15-4,11
2691,동성아파트(103동),서울특별시 송파구 가락동 15-11,11
676,동아,서울특별시 동작구 상도동 409,11
4643,동아2,서울특별시 강동구 성내동 424-12,11
818,동아타운,서울특별시 관악구 봉천동 1629-2,11
4629,동원,서울특별시 강동구 성내동 457-4,11
2688,동일씨티빌,서울특별시 송파구 가락동 16-12,11
3941,두산위브,서울특별시 서초구 잠원동 76-2,11
4616,둔촌역청구,서울특별시 강동구 성내동 419-1,11
4409,라이프미성,서울특별시 관악구 신림동 1656,11
2581,랑쉐빌,서울특별시 서초구 반포동 103-3,11
1883,래디앙아파트,서울특별시 양천구 목동 408-219,11
680,래미안상도3차,서울특별시 동작구 상도동 431,11
1607,래미안세레니티,서울특별시 성북구 종암동 133,11
4358,래미안영등포프레비뉴,서울특별시 영등포구 신길동 4945,11
3130,래미안위브,서울특별시 동대문구 답십리동 1003,11
3010,롯데관악타워,서울특별시 동작구 신대방동 395-67,11
2694,롯데캐슬,서울특별시 송파구 가락동 79,11
3790,롯데캐슬헤론,서울특별시 서초구 방배동 754-1,11
3801,리첸시아방배,서울특별시 서초구 방배동 755-14,11
1951,마곡엠밸리1단지,서울특별시 강서구 마곡동 734,11
1226,마곡우림1차아파트,서울특별시 강서구 방화동 873,11
754,마에스트로캠퍼스타운,서울특별시 관악구 봉천동 893-12,11
3651,메카,서울특별시 은평구 갈현동 543,11
1141,명남더블레스(39-19),서울특별시 은평구 신사동 39-19,11
1158,명남더블레스(39-4),서울특별시 은평구 신사동 39-4,11
1706,명남아파트,서울특별시 은평구 구산동 167-1,11
1148,명진(200-115),서울특별시 은평구 신사동 200-115,11
4141,모아(365-35),서울특별시 은평구 응암동 365-35,11
1828,목동가든스위트,서울특별시 양천구 목동 907-5,11
1853,목동신시가지1,서울특별시 양천구 목동 901,11
3347,목동신시가지12,서울특별시 양천구 신정동 326,11
1856,목동훼미리,서울특별시 양천구 목동 315-4,11
2403,무악다온채,서울특별시 종로구 무악동 66-1,11
2468,미아한일유앤아이,서울특별시 강북구 미아동 1355,11
2353,반석블레스,서울특별시 동작구 사당동 1158,11
3843,방배3차현대홈타운,서울특별시 서초구 방배동 2233,11
3783,방배아이파크,서울특별시 서초구 방배동 3277,11
1253,방화동2차태승훼미리,서울특별시 강서구 방화동 885,11
2734,베스트빌,서울특별시 강동구 천호동 37-24,11
1560,벽산,서울특별시 성동구 금호동1가 633,11
1824,벽산미라지타워,서울특별시 양천구 목동 907-14,11
4411,벽산블루밍,서울특별시 관악구 신림동 1733,11
743,벽산블루밍,서울특별시 관악구 봉천동 1718,11
759,벽산타운II,서울특별시 관악구 봉천동 1716,11
3003,보라매나산스위트,서울특별시 동작구 신대방동 395-68,11
765,보라매롯데캐슬,서울특별시 관악구 봉천동 729-22,11
3014,보라매삼성쉐르빌,서울특별시 동작구 신대방동 395-66,11
3006,보라매아카데미타워,서울특별시 동작구 신대방동 395-69,11
816,보라매우성,서울특별시 관악구 봉천동 1696,11
3690,부림베스트빌,서울특별시 서대문구 홍은동 403-2,11
793,부미아띠랑스힐,서울특별시 관악구 봉천동 1715,11
1834,부영그린타운1,서울특별시 양천구 목동 907-12,11
1083,브라운스톤2차,서울특별시 성동구 금호동4가 1550,11
2605,비버리힐즈,서울특별시 서초구 반포동 612-28,11
737,비전,서울특별시 동작구 대방동 43-9,11
2132,비즈트위트그린,서울특별시 구로구 구로동 98-10,11
2040,비즈트위트블루,서울특별시 구로구 구로동 107-4,11
4246,살렘,서울특별시 강서구 화곡동 56-30,11
1867,삼도,서울특별시 양천구 목동 315-3,11
1868,삼도2,서울특별시 양천구 목동 315-5,11
859,삼성,서울특별시 관악구 봉천동 941-2,11
269,삼성,서울특별시 중랑구 묵동 161-4,11
2360,삼성그린(205),서울특별시 동작구 사당동 205,11
2359,삼성그린101동,서울특별시 동작구 사당동 180-26,11
3339,삼성쉐르빌,서울특별시 양천구 신정동 318-10,11
4655,삼성파크타워,서울특별시 강동구 성내동 459-9,11
4537,삼성펠리스,서울특별시 강남구 삼성동 129-5,11
1073,삼웅아파트1동,서울특별시 성동구 마장동 778-1,11
2346,삼익그린뷰,서울특별시 동작구 사당동 1150,11
1627,삼익포레스트아파트,서울특별시 노원구 공릉동 737,11
4167,삼익플라주서교2차,서울특별시 마포구 성산동 634-5,11
517,삼종레이빌101동,서울특별시 양천구 신월동 519-12,11
494,삼종레이빌102동,서울특별시 양천구 신월동 519-25,11
3423,삼형.그레이스빌,서울특별시 강서구 등촌동 564-7,11
3557,삼화그린,서울특별시 강동구 암사동 454-10,11
2679,삼환,서울특별시 송파구 가락동 176,11
700,삼환나우빌(520-0),서울특별시 동작구 상도동 520,11
3142,삼희,서울특별시 동대문구 답십리동 530-5,11
712,상도파크자이,서울특별시 동작구 상도동 900,11
686,상도휴엔하임,서울특별시 동작구 상도동 363-164,11
1884,상록,서울특별시 양천구 목동 806-18,11
2579,상지리츠빌(73-10),서울특별시 서초구 반포동 73-10,11
1151,새한,서울특별시 은평구 신사동 34-6,11
302,서광,서울특별시 노원구 월계동 922,11
1596,서라벌,서울특별시 성북구 돈암동 7-15,11
2603,서래루체,서울특별시 서초구 반포동 108-5,11
3955,서원파인뷰(102동),서울특별시 송파구 석촌동 224-3,11
2985,선결,서울특별시 서대문구 북가좌동 378-15,11
4375,선원가와인,서울특별시 영등포구 신길동 4943,11
3114,선화아파트,서울특별시 광진구 구의동 47-3,11
682,성대아파트,서울특별시 동작구 상도동 263-2,11
298,성북역신도브래뉴,서울특별시 노원구 월계동 941,11
146,성원,서울특별시 광진구 중곡동 681,11
1275,성원(650),서울특별시 영등포구 대림동 650,11
295,성원(사슴4),서울특별시 노원구 월계동 322-1,11
3112,성원쌍떼빌,서울특별시 광진구 구의동 29-1,11
1593,성일우리미,서울특별시 성북구 돈암동 637,11
2988,세라,서울특별시 서대문구 북가좌동 3-74,11
2358,세림아파트(43-71),서울특별시 동작구 사당동 43-71,11
4159,세원,서울특별시 마포구 성산동 142-9,11
4126,세종레디안,서울특별시 은평구 응암동 581-3,11
57,센트레빌아스테리움서울,서울특별시 용산구 동자동 45,11
2316,송정,서울특별시 송파구 송파동 187-5,11
3540,송파파인타운8단지,서울특별시 송파구 장지동 842,11
2661,송파현대힐스테이트,서울특별시 송파구 풍납동 511,11
2514,스마트빌,서울특별시 도봉구 쌍문동 96-39,11
2480,스카이빌(8-87),서울특별시 강북구 미아동 8-87,11
999,시가오？,서울특별시 강동구 길동 334-3,11
258,신도브래뉴,서울특별시 중랑구 묵동 169-10,11
1283,신동아,서울특별시 영등포구 대림동 777-1,11
2343,신동아5,서울특별시 동작구 사당동 1137,11
4395,신림2차현대,서울특별시 관악구 신림동 551-9,11
4401,신림현대,서울특별시 관악구 신림동 1694,11
1654,신명아파트,서울특별시 노원구 공릉동 382-14,11
4552,신성미소시티,서울특별시 강남구 대치동 904-10,11
381,신세계드림빌,서울특별시 마포구 서교동 470-20,11
247,신안1,서울특별시 중랑구 묵동 381,11
267,신안2,서울특별시 중랑구 묵동 382,11
1231,신안네트빌1단지,서울특별시 강서구 방화동 868,11
1250,신안네트빌2단지,서울특별시 강서구 방화동 869,11
1665,신원아파트,서울특별시 노원구 공릉동 370-4,11
3680,신원지벤스타2,서울특별시 서대문구 홍은동 392-9,11
3677,신원지벤스타6,서울특별시 서대문구 홍은동 393-3,11
3681,신원지벤스타7,서울특별시 서대문구 홍은동 394-1,11
3331,신정동경남아너스빌2차,서울특별시 양천구 신정동 294-70,11
730,신한토탈,서울특별시 동작구 대방동 41,11
3541,쌍용스윗닷홈2차,서울특별시 송파구 거여동 27-5,11
2337,씨티뷰2차,서울특별시 동작구 사당동 303-109,11
2606,아델스빌1,서울특별시 서초구 반포동 612-31,11
1044,아미레스아파트,서울특별시 종로구 명륜1가 45-5,11
620,아셈그린힐,서울특별시 금천구 독산동 184-3,11
2257,아이에스빌리브,서울특별시 구로구 온수동 141,11
3107,아차산인앤인W클래스101동,서울특별시 광진구 구의동 58-26,11
3101,아차산인앤인W클래스102동,서울특별시 광진구 구의동 58-25,11
145,에스케이,서울특별시 광진구 중곡동 292,11
2459,에스케이북한산시티,서울특별시 강북구 미아동 1353,11
1864,에이스,서울특별시 양천구 목동 769-19,11
1155,에코벨리,서울특별시 은평구 신사동 34-7,11
4096,엘지아파트,서울특별시 은평구 불광동 444-41,11
1936,엠그린,서울특별시 강서구 염창동 241-24,11
1169,연세,서울특별시 은평구 신사동 11-22,11
1920,염창3우성,서울특별시 강서구 염창동 272-28,11
1172,예승,서울특별시 은평구 신사동 39-12,11
2905,예원캐슬,서울특별시 중랑구 망우동 508-34,11
2697,예일,서울특별시 송파구 가락동 92-3,11
988,예전이룸2차,서울특별시 강동구 길동 337-19,11
4194,예지보금자리,서울특별시 강서구 화곡동 788-39,11
3369,예지팰리스50차,서울특별시 양천구 신정동 895-3,11
2242,오류동푸르지오,서울특별시 구로구 오류동 346,11
1540,옥수파크힐스117동~125동,서울특별시 성동구 옥수동 528-1,11
473,올림푸스(150-1),서울특별시 양천구 신월동 150-1,11
4650,올림픽파크플러스,서울특별시 강동구 성내동 448-18,11
2902,용마프라자,서울특별시 중랑구 망우동 572,11
4630,용명브릿지2차,서울특별시 강동구 성내동 378-6,11
2672,우성,서울특별시 송파구 가락동 96-1,11
251,우성,서울특별시 중랑구 묵동 245-64,11
584,우성,서울특별시 구로구 개봉동 469,11
185,우성4,서울특별시 광진구 자양동 578,11
3136,우성그린,서울특별시 동대문구 답십리동 989-1,11
4206,우장산롯데,서울특별시 강서구 화곡동 1148,11
142,욱현하이브Ⅲ,서울특별시 광진구 중곡동 699,11
995,웅주아크로파크,서울특별시 강동구 길동 320-9,11
1217,월드메르디앙101동,서울특별시 강서구 방화동 878,11
1881,웨스트빌(102동),서울특별시 양천구 목동 954,11
836,위너스이즈,서울특별시 관악구 봉천동 1608-28,11
2600,윌턴빌,서울특별시 서초구 반포동 103-1,11
4124,유성아이비아파트,서울특별시 은평구 응암동 590-15,11
3359,유원목동,서울특별시 양천구 신정동 87-39,11
2718,율전에버그린아파트,서울특별시 강동구 천호동 54-7,11
768,은선파인빌,서울특별시 관악구 봉천동 464-41,11
808,은천누리에뜰,서울특별시 관악구 봉천동 622-3,11
530,은하아파트,서울특별시 양천구 신월동 140-23,11
4072,이연아마빌레,서울특별시 노원구 중계동 58-34,11
3661,인우(281-215),서울특별시 은평구 갈현동 281-215,11
4627,인택스파크뷰,서울특별시 강동구 성내동 448-17,11
4603,인텍스빌,서울특별시 송파구 방이동 130-19,11
2860,일신강변,서울특별시 중랑구 면목동 1520,11
3744,일신건영휴먼빌,서울특별시 강서구 가양동 1496,11
1589,일신건영휴먼빌아파트,서울특별시 성북구 돈암동 524,11
170,자양우성7,서울특별시 광진구 자양동 783-1,11
2761,장방아파트,서울특별시 강동구 천호동 36-9,11
1089,전농동신성미소지움,서울특별시 동대문구 전농동 687,11
