apartment_id,apartment_name,apartment_address,subway_count
832,봉천두솔,서울특별시 관악구 봉천동 1526-16,2
4158,부강쉐르빌,서울특별시 강북구 수유동 281-51,2
4662,북한산노블리스빌,서울특별시 강북구 우이동 84-8,2
2656,북한산월드메르디앙,서울특별시 도봉구 쌍문동 728,2
4704,불암현대,서울특별시 노원구 상계동 1293,2
1115,브라운스톤2차,서울특별시 성동구 금호동4가 1550,2
672,브라운스톤당산,서울특별시 영등포구 당산동4가 98,2
2659,브라운스톤쌍문,서울특별시 도봉구 쌍문동 729,2
5191,브라운스톤역삼,서울특별시 강남구 역삼동 747-5,2
4478,브라운스톤효령아파트,서울특별시 서초구 방배동 981-40,2
4059,블레스,서울특별시 송파구 거여동 45-1,2
5301,블루밍하우스,서울특별시 강남구 삼성동 64-4,2
4123,블루빌,서울특별시 성동구 하왕십리동 890-446,2
4545,블루힐하우스,서울특별시 서초구 잠원동 71-1,2
1365,비젼아파트101동,서울특별시 서초구 양재동 17-35,2
2242,비즈트위트그린,서울특별시 구로구 구로동 98-10,2
2140,비즈트위트레드,서울특별시 구로구 구로동 104-8,2
4753,비콘드림힐(602),서울특별시 노원구 중계동 602,2
1679,비콘아파트,서울특별시 노원구 공릉동 755,2
4326,빛고을우방,서울특별시 강서구 가양동 448-9,2
5160,산장그린,서울특별시 관악구 신림동 412-137,2
491,삼구,서울특별시 양천구 신월동 604-4,2
1274,삼미,서울특별시 강서구 방화동 585-4,2
137,삼보글로벌101동,서울특별시 광진구 중곡동 647-1,2
1182,삼부,서울특별시 은평구 신사동 361,2
2611,삼부컨비니언,서울특별시 성북구 길음동 1276,2
3223,삼선에스케이뷰,서울특별시 성북구 삼선동3가 116,2
263,삼성,서울특별시 중랑구 묵동 161-4,2
1240,삼성강변,서울특별시 마포구 합정동 400-6,2
5293,삼성그랑빌,서울특별시 강남구 삼성동 150-20,2
5248,삼성동중앙하이츠빌리지,서울특별시 강남구 삼성동 14-1,2
5262,삼성동한솔아파트,서울특별시 강남구 삼성동 4-6,2
5244,삼성동힐스테이트 1단지,서울특별시 강남구 삼성동 16-2,2
5280,삼성루첸시아,서울특별시 강남구 삼성동 64-6,2
5286,삼성아셈,서울특별시 강남구 삼성동 150-5,2
854,삼성아트빌(1690-163),서울특별시 관악구 봉천동 1690-163,2
2471,삼성월드,서울특별시 동작구 사당동 1016-42,2
2839,삼성청담아파트,서울특별시 강남구 청담동 42,2
1789,삼성타운,서울특별시 은평구 대조동 231,2
2011,삼성하나로,서울특별시 강서구 염창동 248-3,2
4645,삼성하이츠,서울특별시 용산구 용문동 38-76,2
3897,삼성한사랑1,서울특별시 강서구 등촌동 632-4,2
2034,삼성한아름,서울특별시 강서구 염창동 264-27,2
214,삼성홈타운,서울특별시 광진구 자양동 770-2,2
3278,삼안리치,서울특별시 도봉구 도봉동 570-10,2
4854,삼영노블레스,서울특별시 은평구 응암동 76-2,2
945,삼익가든,서울특별시 강동구 명일동 270,2
954,삼익그린11차,서울특별시 강동구 명일동 38,2
941,삼익그린2차,서울특별시 강동구 명일동 15,2
2484,삼익그린뷰,서울특별시 동작구 사당동 1150,2
1683,삼익아파트,서울특별시 노원구 공릉동 690-2,2
1151,삼전솔하임3차,서울특별시 성북구 하월곡동 88-510,2
4766,삼창타워주상프라자,서울특별시 노원구 중계동 584-1,2
3035,삼풍,서울특별시 중구 회현동1가 146-1,2
4703,상계대림,서울특별시 노원구 상계동 172,2
4668,상계불암대림,서울특별시 노원구 상계동 1289,2
4700,상계주공3(저층),서울특별시 노원구 상계동 737,2
4670,상계주공4(고층),서울특별시 노원구 상계동 749-5,2
4680,상계주공7(고층),서울특별시 노원구 상계동 691,2
4690,상계주공8(저층),서울특별시 노원구 상계동 677,2
715,상도더샵2차,서울특별시 동작구 상도동 534,2
714,상도두산위브,서울특별시 동작구 상도동 529,2
4708,상록수1단지,서울특별시 노원구 상계동 1296,2
1505,상지리츠빌(1),서울특별시 서초구 서초동 1490-1,2
1518,상지리츠빌(3),서울특별시 서초구 서초동 1492-13,2
1464,상지리츠빌(4),서울특별시 서초구 서초동 1490-36,2
1470,상지리츠빌(6),서울특별시 서초구 서초동 1491-31,2
5326,상지리츠빌카일룸(1009-4),서울특별시 강남구 대치동 1009-4,2
5259,상지리츠빌카일룸(65-4),서울특별시 강남구 삼성동 65-4,2
3856,상진,서울특별시 양천구 신정동 879-6,2
1724,새울센스빌아파트,서울특별시 노원구 공릉동 589-3,2
778,새진(1619-27),서울특별시 관악구 봉천동 1619-27,2
857,새진3차,서울특별시 관악구 봉천동 1618-27,2
1184,새한,서울특별시 은평구 신사동 34-6,2
4029,샘터마을,서울특별시 강남구 일원동 718,2
4858,서강예가,서울특별시 마포구 창전동 444,2
3888,서광등촌마을아파트,서울특별시 강서구 등촌동 638,2
5264,서광아파트,서울특별시 강남구 삼성동 2,2
1657,서라벌,서울특별시 성북구 돈암동 7-15,2
1457,서린,서울특별시 서초구 서초동 1456-1,2
3708,서안,서울특별시 은평구 역촌동 32-37,2
868,서울대역마에스트로,서울특별시 관악구 봉천동 869-6,2
806,서울대역해담채,서울특별시 관악구 봉천동 867-9,2
842,서울대입구삼성,서울특별시 관악구 봉천동 1591-2,2
815,서울대입구아이원(1560-61),서울특별시 관악구 봉천동 1560-61,2
810,서울대입구아이원(1560-62),서울특별시 관악구 봉천동 1560-62,2
3300,서울맨션,서울특별시 서대문구 홍제동 315-7,2
3078,서울숲금강아미움,서울특별시 성동구 성수동2가 836,2
3065,서울숲더샵,서울특별시 성동구 행당동 377,2
2575,서울숲성수현대,서울특별시 성동구 성수동1가 676-5,2
1118,서울숲푸르지오,서울특별시 성동구 금호동4가 340,2
2568,서울숲해오름(717-0),서울특별시 성동구 성수동1가 717,2
1443,서초동롯데캐슬리버티,서울특별시 서초구 서초동 1620-20,2
1401,서초레몬,서울특별시 서초구 서초동 1600-11,2
1496,서초리젠,서울특별시 서초구 서초동 1444-19,2
1491,서초쌍용플래티넘,서울특별시 서초구 서초동 1445-13,2
1403,서초아트자이,서울특별시 서초구 서초동 1583-10,2
1393,서초이오빌,서울특별시 서초구 서초동 1593-7,2
1391,서초자이,서울특별시 서초구 서초동 1444-7,2
1397,서초중흥S-클래스(도시형생활주택),서울특별시 서초구 서초동 1451-89,2
1402,서초지웰,서울특별시 서초구 서초동 1458-6,2
1439,서초프레스턴,서울특별시 서초구 서초동 1506-46,2
1380,서초한빛삼성,서울특별시 서초구 서초동 1509-1,2
1412,서초한신,서울특별시 서초구 서초동 1454-29,2
1480,서초한신리빙타워,서울특별시 서초구 서초동 1533,2
1424,서초한일유앤아이주상복합,서울특별시 서초구 서초동 1303-10,2
1519,서초화원그랑빌,서울특별시 서초구 서초동 1510-15,2
4660,석관래미안,서울특별시 성북구 석관동 407,2
4581,석촌호수효성해링턴타워,서울특별시 송파구 석촌동 24-3,2
5273,석탑아파트101동,서울특별시 강남구 삼성동 3-3,2
821,선경,서울특별시 관악구 봉천동 1697,2
5346,선경3차,서울특별시 강남구 대치동 602,2
1214,선정(35-2),서울특별시 은평구 신사동 35-2,2
3933,성광빌딩,서울특별시 구로구 신도림동 309-6,2
5455,성내동대성,서울특별시 강동구 성내동 51,2
3498,성동강변파크빌101(강변타워),서울특별시 광진구 구의동 657,2
4654,성북좋은,서울특별시 성북구 성북동 179-96,2
1150,성북힐스테이트(101동),서울특별시 성북구 하월곡동 88-64,2
1161,성북힐스테이트(102동),서울특별시 성북구 하월곡동 88-957,2
4874,성산시영(대우),서울특별시 마포구 성산동 446,2
4873,성산시영(선경),서울특별시 마포구 성산동 446,2
4871,성산시영(유원),서울특별시 마포구 성산동 446,2
1893,성신,서울특별시 마포구 대흥동 18-55,2
4663,성원그린(103동),서울특별시 강북구 우이동 340,2
3004,성인아파트,서울특별시 강동구 천호동 32-2,2
1653,성일우리미,서울특별시 성북구 돈암동 637,2
3154,성진리버타운,서울특별시 중랑구 면목동 408-5,2
1567,성해,서울특별시 송파구 문정동 4-2,2
2174,성호메이플라워멤버스빌,서울특별시 구로구 구로동 104-9,2
3483,세양,서울특별시 광진구 구의동 658,2
3803,세양청마루2차주상복합,서울특별시 양천구 신정동 201-1,2
4245,세한숲속마을,서울특별시 서대문구 홍은동 산11-244,2
883,세호시티라이프,서울특별시 강남구 논현동 122-25,2
3914,송정제이빌101동,서울특별시 강서구 공항동 42-23,2
3915,송정제이빌102동,서울특별시 강서구 공항동 42-12,2
2635,송천센트레빌,서울특별시 강북구 미아동 461,2
2913,송파동부쎈트레빌,서울특별시 송파구 가락동 478,2
3262,수유역두산위브2,서울특별시 강북구 번동 411,2
717,수정,서울특별시 동작구 상도동 466,2
4237,수정럭스,서울특별시 은평구 갈현동 477-8,2
736,수정빌라트(56-45),서울특별시 동작구 상도동 56-45,2
2161,순영웰라이빌2차,서울특별시 구로구 구로동 97-2,2
2683,스마트빌,서울특별시 도봉구 쌍문동 96-39,2
213,스카이빌1차,서울특별시 광진구 자양동 767,2
217,스카이빌2차,서울특별시 광진구 자양동 769-3,2
274,스타팰리스,서울특별시 성북구 성북동1가 115-5,2
3473,시티하우스,서울특별시 용산구 한강로3가 65-7,2
2670,신건영주택A,서울특별시 도봉구 쌍문동 315-20,2
238,신내,서울특별시 중랑구 묵동 13,2
255,신내대림아파트,서울특별시 중랑구 묵동 20,2
257,신내두산아파트,서울특별시 중랑구 묵동 20,2
1319,신대림자이1단지,서울특별시 영등포구 대림동 1121,2
1326,신대림자이2단지,서울특별시 영등포구 대림동 1122,2
3368,신대방,서울특별시 동작구 신대방동 705,2
3364,신대방경남,서울특별시 동작구 신대방동 712,2
254,신도,서울특별시 중랑구 묵동 167,2
271,신도2,서울특별시 중랑구 묵동 380,2
2190,신도림LG자이,서울특별시 구로구 구로동 42,2
2167,신도림로제리움,서울특별시 구로구 구로동 43-1,2
5096,신동아리버파크,서울특별시 동작구 노량진동 325,2
4090,신동아블루아광화문의꿈,서울특별시 종로구 필운동 254,2
3021,신동양빛여울아파트,서울특별시 강동구 천호동 35-4,2
1293,신라힐,서울특별시 강서구 방화동 647-20,2
5124,신림2차현대,서울특별시 관악구 신림동 551-9,2
5133,신림동신도브래뉴,서울특별시 관악구 신림동 1722,2
5140,신림동이모르젠,서울특별시 관악구 신림동 518-19,2
5129,신림현대,서울특별시 관악구 신림동 1694,2
4517,신반포16,서울특별시 서초구 잠원동 55-12,2
4538,신반포19,서울특별시 서초구 잠원동 61-2,2
4548,신반포25,서울특별시 서초구 잠원동 61-1,2
4541,신반포27,서울특별시 서초구 잠원동 56-2,2
4532,신반포청구,서울특별시 서초구 잠원동 63-2,2
840,신봉,서울특별시 관악구 봉천동 1705,2
814,신부,서울특별시 관악구 봉천동 457-146,2
2536,신사아크존2,서울특별시 강남구 신사동 606-2,2
2898,신성노바빌아파트,서울특별시 송파구 풍납동 510,2
1053,신성둔촌미소지움1,서울특별시 강동구 둔촌동 546,2
856,신성새실마을101동,서울특별시 관악구 봉천동 1605-1,2
809,신성새실마을103동,서울특별시 관악구 봉천동 1605-40,2
2538,신성아파트101동,서울특별시 강남구 신사동 622,2
2682,신성오크힐,서울특별시 도봉구 쌍문동 81-151,2
2104,신세계5차,서울특별시 강서구 내발산동 675-6,2
996,신세대빌라트,서울특별시 강동구 길동 351-2,2
4630,신신(2차),서울특별시 중구 신당동 432-1957,2
2047,신안,서울특별시 강서구 마곡동 422,2
261,신안2,서울특별시 중랑구 묵동 382,2
1038,신암가온,서울특별시 강동구 길동 414-6,2
824,신원메트로빌,서울특별시 관악구 봉천동 870-13,2
4506,신원아침도시,서울특별시 서초구 방배동 987-6,2
499,신월휘버스,서울특별시 양천구 신월동 1024,2
4739,신일,서울특별시 노원구 중계동 589,2
2669,신일라이프,서울특별시 도봉구 쌍문동 726,2
5421,신일유토빌(603-0),서울특별시 강동구 성내동 603,2
3003,신주아파트,서울특별시 강동구 천호동 27-6,2
1829,신촌푸르지오,서울특별시 서대문구 북아현동 1011,2
2950,신한빌라트-신한미지엔,서울특별시 송파구 가락동 130-14,2
2937,신한에스빌-미지엔,서울특별시 송파구 가락동 130-3,2
916,신현대11차,서울특별시 강남구 압구정동 433,2
930,신현대12차,서울특별시 강남구 압구정동 434,2
922,신현대9차,서울특별시 강남구 압구정동 426,2
3858,심미에셈빌,서울특별시 양천구 신정동 883,2
889,쌍용,서울특별시 강남구 논현동 103,2
5307,쌍용대치2,서울특별시 강남구 대치동 65,2
5327,"쌍용대치아파트1동,2동,3동,5동,6동",서울특별시 강남구 대치동 66,2
2921,쌍용스윗닷홈(104동),서울특별시 송파구 가락동 52,2
2923,쌍용스윗닷홈(105동),서울특별시 송파구 가락동 51-1,2
5098,쌍용예가,서울특별시 동작구 노량진동 332,2
2968,썬팰리스아파트,서울특별시 강동구 천호동 28-32,2
2807,쏠레뉴,서울특별시 서초구 반포동 53-2,2
1738,씨엠아파트,서울특별시 노원구 공릉동 568-6,2
2888,씨티극동1,서울특별시 송파구 풍납동 509,2
2474,씨티뷰2차,서울특별시 동작구 사당동 303-109,2
3676,아그네스풍림아이원,서울특별시 은평구 역촌동 31-6,2
4101,아남1,서울특별시 종로구 명륜2가 4,2
4102,아남2,서울특별시 종로구 명륜2가 236,2
5147,아데나,서울특별시 관악구 신림동 534-1,2
2601,아뜨리즈,서울특별시 중랑구 상봉동 114,2
4,아르젠종로,서울특별시 종로구 연지동 163-3,2
1079,아미레스아파트,서울특별시 종로구 명륜1가 45-5,2
3046,아이딜,서울특별시 용산구 효창동 130-2,2
4500,아이리스,서울특별시 서초구 방배동 1021-9,2
2369,아이에스빌리브,서울특별시 구로구 온수동 141,2
696,아이파크,서울특별시 동작구 상도동 416,2
1666,아이파크종암동1차,서울특별시 성북구 종암동 130,2
869,아이펠리스,서울특별시 관악구 봉천동 179-2,2
3051,아인하우스,서울특별시 용산구 효창동 5-42,2
3493,아크로리버,서울특별시 광진구 구의동 589-10,2
3308,안산맨숀,서울특별시 서대문구 홍제동 104-20,2
2530,압구정케이씨씨(622-1),서울특별시 강남구 신사동 622-1,2
2527,압구정하이츠파크,서울특별시 강남구 신사동 632,2
226,어반넥서스,서울특별시 동대문구 제기동 1158-40,2
835,에메랄드103동,서울특별시 관악구 봉천동 41-265,2
862,에메랄드104동,서울특별시 관악구 봉천동 41-274,2
139,에스케이,서울특별시 광진구 중곡동 292,2
2769,에이아이디차관주택,서울특별시 서초구 반포동 968,2
970,에이치비골드빌(102동),서울특별시 강동구 길동 384-4,2
984,에이치비골드빌(103동),서울특별시 강동구 길동 384-5,2
1188,에코벨리,서울특별시 은평구 신사동 34-7,2
3365,엘리스,서울특별시 동작구 신대방동 366-176,2
2026,엠그린,서울특별시 강서구 염창동 241-24,2
3966,여의도씨티아이,서울특별시 영등포구 영등포동1가 113-1,2
3707,역산미르빌,서울특별시 은평구 역촌동 37-53,2
4838,역산아이지아,서울특별시 은평구 응암동 89-12,2
5202,역삼동하나빌,서울특별시 강남구 역삼동 681-26,2
2038,염창동예성그린캐슬,서울특별시 강서구 염창동 242-8,2
2025,염창하이츠빌딩,서울특별시 강서구 염창동 248-7,2
4161,영남,서울특별시 강북구 수유동 192-61,2
2414,영등포그랑그루,서울특별시 영등포구 영등포동4가 103,2
2690,영진팰리스,서울특별시 도봉구 쌍문동 88-14,2
1575,예그리나(1동),서울특별시 송파구 문정동 68-15,2
1568,예그리나(2동),서울특별시 송파구 문정동 68-13,2
990,예다움,서울특별시 강동구 길동 347-27,2
1525,예림,서울특별시 서초구 서초동 1531-6,2
1020,예전이룸2차,서울특별시 강동구 길동 337-19,2
5206,예지향,서울특별시 강남구 역삼동 728-52,2
1507,오로라빌,서울특별시 서초구 서초동 1523-9,2
4995,오복뜨란체,서울특별시 강서구 화곡동 1021-7,2
456,오진참사랑,서울특별시 양천구 신월동 506-3,2
1578,옥수파크힐스101동~116동,서울특별시 성동구 옥수동 528,2
1589,옥수힐,서울특별시 성동구 옥수동 559,2
2368,온수힐스테이트,서울특별시 구로구 온수동 155,2
5357,올림픽파크리움,서울특별시 송파구 방이동 51,2
1547,올림픽훼밀리타운,서울특별시 송파구 문정동 150,2
2640,요진,서울특별시 강북구 미아동 152,2
5214,요진와이시티미니,서울특별시 강남구 역삼동 727-9,2
1622,용두롯데캐슬리치,서울특별시 동대문구 용두동 794,2
3130,용마산금호어울림,서울특별시 중랑구 면목동 1525,2
5422,용명브릿지2차,서울특별시 강동구 성내동 378-6,2
3019,용명브릿지아파트,서울특별시 강동구 천호동 28,2
4112,용산e편한세상,서울특별시 용산구 신계동 48,2
5019,우공팰리스101동,서울특별시 강서구 화곡동 1026-27,2
5013,우공팰리스102동,서울특별시 강서구 화곡동 1026-13,2
307,우남(저층),서울특별시 노원구 월계동 492-1,2
312,우남그랜드,서울특별시 노원구 월계동 930,2
486,우당,서울특별시 양천구 신월동 506-1,2
343,우물골2단지두산위브(201~203동)BL2-4,서울특별시 은평구 진관동 82,2
340,우물골2단지두산위브(245~255동)BL2-6,서울특별시 은평구 진관동 81,2
898,우민,서울특별시 강남구 논현동 107-44,2
2170,우민늘푸른,서울특별시 구로구 구로동 1279,2
5150,우민조원,서울특별시 관악구 신림동 1719,2
3355,우성1차,서울특별시 동작구 신대방동 565,2
3086,우성2차,서울특별시 성동구 성수동2가 837,2
2507,우성8,서울특별시 강남구 개포동 179,2
3407,우성사원5,서울특별시 강남구 도곡동 463-1,2
2179,우성에비뉴,서울특별시 구로구 구로동 1284,2
3281,우영,서울특별시 도봉구 도봉동 556-18,2
2997,우정에쉐르(101동),서울특별시 강동구 천호동 163-34,2
2970,우정에쉐르(102동),서울특별시 강동구 천호동 163-14,2
5289,우정에쉐르2,서울특별시 강남구 삼성동 144-10,2
2544,우찬,서울특별시 강남구 신사동 550-20,2
5436,운암화인빌,서울특별시 강동구 성내동 409-8,2
3053,울트라멤버스,서울특별시 용산구 효창동 5-127,2
4587,원남,서울특별시 송파구 석촌동 282-12,2
4108,원효,서울특별시 용산구 원효로2가 94-2,2
3474,원효전자상가,서울특별시 용산구 한강로3가 16-20,2
239,월드메르디앙,서울특별시 중랑구 묵동 392,2
1454,월드메르디앙(오페라),서울특별시 서초구 서초동 1450-1,2
1263,월드메르디앙101동,서울특별시 강서구 방화동 878,2
3383,월드메르디앙102동,서울특별시 강남구 도곡동 200-5,2
1278,"월드메르디앙201동,202동",서울특별시 강서구 방화동 879,2
3310,월드뷰,서울특별시 서대문구 홍제동 312-223,2
225,월드캐슬,서울특별시 동대문구 제기동 1158-25,2
3655,월든힐스,서울특별시 은평구 녹번동 29-106,2
2433,위례캐스빌,서울특별시 송파구 송파동 104-1,2
191,유림,서울특별시 광진구 자양동 770-1,2
669,유원제일,서울특별시 영등포구 당산동4가 91,2
2356,유한수목원,서울특별시 구로구 오류동 108-76,2
4957,윤탁아트리움,서울특별시 강서구 화곡동 1026-18,2
2649,은진스톤하우스21차,서울특별시 강북구 미아동 198-16,2
820,은천누리에뜰,서울특별시 관악구 봉천동 622-3,2
5020,은하수,서울특별시 강서구 화곡동 1014-12,2
2351,은하수수목원,서울특별시 구로구 오류동 349,2
2348,은하수수목원2차(101동),서울특별시 구로구 오류동 108-35,2
2366,은하수수목원2차(102동),서울특별시 구로구 오류동 108-43,2
689,이너스삼성,서울특별시 영등포구 양평동1가 269,2
219,이수브라운스톤,서울특별시 동대문구 제기동 252,2
697,이수브라운스톤상도(527-0),서울특별시 동작구 상도동 527,2
982,이스트드림힐,서울특별시 강동구 길동 385-4,2
3863,이연에버리치,서울특별시 양천구 신정동 888-8,2
879,이움빌라,서울특별시 강남구 논현동 229-13,2
3037,이지-빌,서울특별시 중구 회현동1가 100-12,2
5059,이지리움S,서울특별시 영등포구 영등포동2가 28-117,2
71,이촌동삼성리버스위트,서울특별시 용산구 이촌동 426,2
3057,이태원(이테크빌),서울특별시 용산구 이태원동 730,2
4099,이화에수풀,서울특별시 종로구 연건동 195-10,2
3298,인왕,서울특별시 서대문구 홍제동 104-1,2
3286,인왕궁맨숀,서울특별시 서대문구 홍제동 104-6,2
2551,인왕산2차아이파크,서울특별시 종로구 무악동 88,2
3289,인왕산벽산,서울특별시 서대문구 홍제동 465,2
2550,인왕산아이파크,서울특별시 종로구 무악동 60,2
3282,인왕산어울림,서울특별시 서대문구 홍제동 467,2
3285,인왕산현대,서울특별시 서대문구 홍제동 460,2
849,일동행복세상,서울특별시 관악구 봉천동 41-346,2
5459,일심,서울특별시 강동구 성내동 396-10,2
3042,임선웰빙아파트,서울특별시 용산구 효창동 5-72,2
3733,자선메르시안(162-18),서울특별시 은평구 증산동 162-18,2
3720,자선메르시안(162-20),서울특별시 은평구 증산동 162-20,2
3731,자선메르시안(162-21),서울특별시 은평구 증산동 162-21,2
3726,자선메르시안(193),서울특별시 은평구 증산동 193-1,2
4852,자선메르시안101동(123-26),서울특별시 은평구 응암동 123-26,2
3862,자성,서울특별시 양천구 신정동 1210-1,2
187,자양힐101동,서울특별시 광진구 자양동 810,2
1557,자이파인빌(102동),서울특별시 송파구 문정동 68-5,2
4579,잠실한솔,서울특별시 송파구 석촌동 285,2
847,장미(917-1),서울특별시 관악구 봉천동 917-1,2
1534,장미2,서울특별시 송파구 신천동 11,2
1546,장미3,서울특별시 송파구 신천동 11,2
3005,장방아파트,서울특별시 강동구 천호동 36-9,2
1006,장인이즈빌,서울특별시 강동구 길동 475,2
2556,장충,서울특별시 중구 장충동2가 193-29,2
2273,재선주택,서울특별시 구로구 구로동 807-17,2
1193,정명네스트,서울특별시 은평구 신사동 38-30,2
3841,정은SKY빌,서울특별시 양천구 신정동 1194-3,2
3837,정은스카이빌3차,서울특별시 양천구 신정동 1192-1,2
4771,정진아트리움,서울특별시 노원구 중계동 137-39,2
719,정호힐사이드,서울특별시 동작구 상도동 77-21,2
906,제이빌,서울특별시 강남구 논현동 108-2,2
55,제일1,서울특별시 용산구 도원동 3-4,2
818,제창그로힐,서울특별시 관악구 봉천동 1722,2
5166,조이너스,서울특별시 강남구 역삼동 747-1,2
3312,조한,서울특별시 서대문구 홍제동 458,2
3874,주건드림빌,서울특별시 양천구 신정동 1302,2
143,주성AURA,서울특별시 광진구 중곡동 130-5,2
3062,주암해븐,서울특별시 성동구 홍익동 366,2
2598,주함해븐타워,서울특별시 중랑구 상봉동 115-61,2
4750,중계스타클래스,서울특별시 노원구 중계동 599,2
4765,중계현대2,서울특별시 노원구 중계동 435-1,2
953,중앙,서울특별시 강동구 명일동 326-9,2
1113,중앙하이츠,서울특별시 성동구 사근동 199,2
4863,중앙하이츠101동,서울특별시 마포구 창전동 42-7,2
4865,중앙하이츠102동,서울특별시 마포구 창전동 42-8,2
4866,중앙하이츠103동,서울특별시 마포구 창전동 42-9,2
4864,중앙하이츠104동,서울특별시 마포구 창전동 42-10,2
702,중앙하이츠빌,서울특별시 동작구 상도동 415,2
4208,중흥에스클래스,서울특별시 도봉구 창동 665-21,2
3024,지원골드아파트,서울특별시 강동구 천호동 54-6,2
1940,진도1,서울특별시 양천구 목동 935,2
1533,진주,서울특별시 송파구 신천동 20-4,2
1314,진주맨션,서울특별시 영등포구 문래동5가 22,2
3674,진주하이츠(10-89),서울특별시 은평구 역촌동 10-89,2
3705,진주하이츠2차,서울특별시 은평구 역촌동 10-83,2
2539,진흥아마란스,서울특별시 강남구 신사동 626-1,2
688,창건애드웰,서울특별시 영등포구 양평동1가 270,2
4187,창동한신휴플러스(621-69),서울특별시 도봉구 창동 621-69,2
4203,창동현대타운,서울특별시 도봉구 창동 812,2
3964,창방누리애,서울특별시 영등포구 영등포동1가 40-1,2
11,창신이수,서울특별시 종로구 창신동 23-816,2
4860,창전동현대홈타운,서울특별시 마포구 창전동 440,2
4855,창전래미안,서울특별시 마포구 창전동 437,2
4861,창전쌍용스윗닷홈,서울특별시 마포구 창전동 441,2
2975,천호2차우림루미아트,서울특별시 강동구 천호동 50,2
2991,천호2차이룸아파트,서울특별시 강동구 천호동 52-6,2
2954,천호네스빌,서울특별시 강동구 천호동 170-2,2
2961,천호동삼성아파트,서울특별시 강동구 천호동 528,2
2956,천호롯데아파트,서울특별시 강동구 천호동 55-4,2
2992,천호엘크루,서울특별시 강동구 천호동 427-3,2
3063,청계대주파크빌,서울특별시 성동구 홍익동 53,2
3533,청계한신휴플러스,서울특별시 동대문구 답십리동 1002,2
1000,청광플러스원큐브2차,서울특별시 강동구 길동 457,2
995,청광플러스원큐브3차,서울특별시 강동구 길동 415-16,2
3288,청구1차,서울특별시 서대문구 홍제동 453,2
3294,청구2차,서울특별시 서대문구 홍제동 453-1,2
3297,청구3차,서울특별시 서대문구 홍제동 462,2
4613,청구e편한세상,서울특별시 중구 신당동 852,2
2820,"청담2차이-편한세상(201동,202동,203동)",서울특별시 강남구 청담동 14,2
2846,청담2차이-편한세상(204동),서울특별시 강남구 청담동 15,2
2835,청담2차이-편한세상(205동),서울특별시 강남구 청담동 15-21,2
2852,청담3차이-편한세상(301동),서울특별시 강남구 청담동 44-21,2
2854,청담우방아파트,서울특별시 강남구 청담동 43,2
3662,청록MS(91-9),서울특별시 은평구 녹번동 91-9,2
1286,청성,서울특별시 강서구 방화동 866,2
3916,청성스카이,서울특별시 강서구 공항동 22-4,2
3663,청솔아파트,서울특별시 은평구 녹번동 71-8,2
1750,청수대아파트,서울특별시 노원구 공릉동 270-47,2
4490,청암,서울특별시 서초구 방배동 980-45,2
4701,청암1단지,서울특별시 노원구 상계동 1275,2
4674,청암2단지,서울특별시 노원구 상계동 1276,2
4744,청암3단지(582),서울특별시 노원구 중계동 582,2
231,청우,서울특별시 동대문구 제기동 1158-10,2
1187,청운,서울특별시 은평구 신사동 363,2
1190,청운제일(362-0),서울특별시 은평구 신사동 362,2
3859,청원,서울특별시 양천구 신정동 911-8,2
181,청정(A),서울특별시 광진구 자양동 24-28,2
216,청정(B),서울특별시 광진구 자양동 24-31,2
1501,초원현대,서울특별시 서초구 서초동 1444-3,2
3838,춘당아네시스,서울특별시 양천구 신정동 889-15,2
2917,카나피아,서울특별시 송파구 가락동 46-3,2
858,카후나빌,서울특별시 관악구 봉천동 41-258,2
761,캐릭터그린빌,서울특별시 관악구 봉천동 729-24,2
2186,케어빌(98-8),서울특별시 구로구 구로동 98-8,2
793,코스모블루,서울특별시 관악구 봉천동 863-9,2
77,코스모스,서울특별시 용산구 이촌동 302-62,2
4734,코지한주,서울특별시 노원구 상계동 1401-8,2
4094,킹스매너,서울특별시 종로구 내수동 110-15,2
776,탑,서울특별시 관악구 봉천동 1672-10,2
1747,탑스빌아파트(101동),서울특별시 노원구 공릉동 690-10,2
5208,탑팰리스,서울특별시 강남구 역삼동 723-21,2
1140,태능에셈빌,서울특별시 중랑구 중화동 314-1,2
1039,태솔,서울특별시 강동구 길동 347-20,2
3295,태영으뜸(데시앙),서울특별시 서대문구 홍제동 373,2
3049,태원팰리스,서울특별시 용산구 효창동 5-1,2
266,태창네스트빌,서울특별시 중랑구 묵동 389,2
2967,태천해오름아파트,서울특별시 강동구 천호동 52-17,2
202,태천해오름주상복합,서울특별시 광진구 자양동 219-31,2
1034,태흥,서울특별시 강동구 길동 350-9,2
4116,텐즈힐(1단지),서울특별시 성동구 하왕십리동 1066,2
1907,트라팰리스웨스턴에비뉴,서울특별시 양천구 목동 962,2
1923,트라팰리스이스턴에비뉴,서울특별시 양천구 목동 962-1,2
4567,트리지움,서울특별시 송파구 잠실동 35,2
1489,티에스프리우스,서울특별시 서초구 서초동 1625-7,2
5383,파라다이스빌(40-0),서울특별시 송파구 방이동 40,2
2216,파인마루오피스텔,서울특별시 구로구 구로동 98-12,2
1535,파크리오,서울특별시 송파구 신천동 17,2
1552,파크하비오,서울특별시 송파구 문정동 618,2
3317,파크힐,서울특별시 서대문구 홍제동 312-243,2
